37,145,8,667,11,0.554965,44.596127,0.000000,1.047619,1,-6.276140,2.019150,1.000000,1.000000,6.288310,-1.041110,1.000000,1.000000
38,146,8,668,11,0.554965,44.596127,0.000000,1.047619,1,-6.095570,2.059020,1.000000,1.000000,6.107160,-1.127580,1.000000,1.000000
39,13,9,25,14,24.588990,304.968546,0.833960,-0.000000,2,1.890070,0.368734,1.000000,1.000000,-1.889020,-1.231660,1.000000,1.000000
40,1,10,3,16,18.423206,260.201376,0.848239,-0.000000,2,-6.962520,-5.739610,1.000000,1.000000,6.981310,5.053220,1.000000,1.000000
41,11,10,17,16,14.049964,176.452321,1.308449,0.000000,2,8.061000,-0.411068,1.000000,1.000000,-8.034460,-0.688387,1.000000,1.000000
42,25,10,90,16,4.149145,69.223278,3.378775,-0.000000,2,-9.599810,0.360247,1.000000,1.000000,9.675990,-2.755180,1.000000,1.000000
43,52,10,266,16,4.586270,62.413998,0.962697,0.000000,1,3.319560,2.562620,1.000000,1.000000,-3.297640,-3.273880,1.000000,1.000000
44,87,10,423,16,36.140569,485.471630,0.508978,0.000000,2,2.136360,0.768501,1.000000,1.000000,-2.135580,-1.316280,1.000000,1.000000
45,182,10,907,16,0.264970,54.563017,0.000000,1.000000,1,1.495790,0.177248,1.000000,1.000000,-1.495610,-0.139428,1.000000,1.000000
46,184,10,909,16,0.307378,56.881160,0.000000,1.000000,1,1.548880,0.303073,1.000000,1.000000,-1.548660,-0.263243,1.000000,1.000000
47,10,11,16,17,14.049964,176.452321,1.308449,-0.000000,2,-8.034460,-0.688387,1.000000,1.000000,8.061000,-0.411068,1.000000,1.000000
48,13,12,25,24,8.985440,123.928052,0.491207,0.000000,1,0.608133,-0.084803,1.000000,1.000000,-0.607912,-0.427433,1.000000,1.000000
49,0,13,0,25,7.925910,99.085985,2.328988,-0.000000,2,-3.326840,-2.331340,1.000000,1.000000,3.336260,-0.023557,1.000000,1.000000
50,9,13,14,25,24.588990,304.968546,0.833960,0.000000,2,-1.889020,-1.231660,1.000000,1.000000,1.890070,0.368734,1.000000,1.000000
51,12,13,24,25,8.985440,123.928052,0.491207,-0.000000,1,-0.607912,-0.427433,1.000000,1.000000,0.608133,-0.084803,1.000000,1.000000
52,52,13,266,25,6.837153,99.020497,0.583802,0.000000,1,1.025930,2.114540,1.000000,1.000000,-1.021360,-2.645210,1.000000,1.000000
53,180,13,887,25,0.300022,55.329530,0.000000,1.000000,1,2.376170,0.898109,1.000000,1.000000,-2.375570,-0.786755,1.000000,1.000000
54,181,13,889,25,0.413821,55.778712,0.000000,1.000000,1,2.422060,0.977720,1.000000,1.000000,-2.421190,-0.860939,1.000000,1.000000
55,164,14,826,31,27.848860,-589.351501,0.000000,1.000000,1,-3.471030,-0.337022,1.000000,1.000000,3.471940,0.317667,1.000000,1.000000
56,166,14,828,31,22.276556,-580.540551,0.000000,1.000000,1,-3.483040,0.836448,1.000000,1.000000,3.483830,-0.857195,1.000000,1.000000
57,16,15,37,36,3.349949,48.871819,1.115229,0.000000,1,-4.043400,0.927033,1.000000,1.000000,4.067770,-1.739930,1.000000,1.000000
58,25,15,90,36,99.009901,990.099010,0.001000,0.000000,1,4.043340,-0.927025,1.000000,1.000000,-4.041730,0.942045,1.000000,1.000000
59,15,16,36,37,3.349949,48.871819,1.115229,-0.000000,1,4.067770,-1.739930,1.000000,1.000000,-4.043400,0.927033,1.000000,1.000000
60,17,16,38,37,18.339869,275.250233,0.202708,-0.000000,1,4.714350,-0.257947,1.000000,1.000000,-4.709130,0.128501,1.000000,1.000000
61,73,16,386,37,28.160650,396.545899,0.615906,0.000000,2,7.838590,-2.253970,1.000000,1.000000,-7.827270,1.779260,1.000000,1.000000
62,152,16,684,37,0.543658,42.495595,0.000000,1.047619,1,-0.682141,0.874515,1.000000,1.000000,0.682537,-0.843555,1.000000,1.000000
63,153,16,685,37,0.543658,42.495595,0.000000,1.047619,1,-4.917580,1.034220,1.000000,1.000000,4.925710,-0.398661,1.000000,1.000000
64,154,16,686,37,0.543658,42.495595,0.000000,1.047619,1,-5.511730,1.269720,1.000000,1.000000,5.522030,-0.464544,1.000000,1.000000
65,155,16,687,37,0.543658,42.495595,0.000000,1.047619,1,-5.509480,1.073410,1.000000,1.000000,5.519620,-0.280431,1.000000,1.000000
66,16,17,37,38,18.339869,275.250233,0.202708,0.000000,1,-4.709130,0.128501,1.000000,1.000000,4.714350,-0.257947,1.000000,1.000000
67,75,17,388,38,95.316424,1304.078765,0.185482,0.000000,2,1.856600,-1.359590,1.000000,1.000000,-1.856330,1.173050,1.000000,1.000000
68,188,17,923,38,0.345416,56.816082,0.000000,1.047619,1,1.436790,0.543587,1.000000,1.000000,-1.436510,-0.499120,1.000000,1.000000
69,189,17,925,38,0.266742,57.034057,0.000000,1.047619,1,1.415410,0.687498,1.000000,1.000000,-1.415190,-0.641019,1.000000,1.000000
70,77,18,393,42,74.226375,516.842154,0.015107,-0.000000,2,-2.958390,-0.924774,1.000000,1.000000,2.960880,0.926118,1.000000,1.000000
71,30,19,159,67,26.929493,212.121677,0.033196,0.000000,2,-1.011660,-0.561307,1.000000,1.000000,1.012420,0.532986,1.000000,1.000000
72,21,20,74,73,16.885936,131.685621,0.013397,0.000000,1,-0.807102,0.226968,1.000000,1.000000,0.807768,-0.235360,1.000000,1.000000
